GROUP,_IND,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99
1,4,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,-0.00001,0.00003,-0.00007,0.00002,0.00037,-0.00142,0.00250,0.00155,-0.02110,0.07899,0.21930,0.22699,0.23557,0.22138,0.22934,0.35181,0.32383,0.21417,0.22490,0.34340,0.31046,0.23421,0.42274,0.89913,1.55623,2.30882,3.10266,3.81436,4.38421,4.77130,4.94479,5.00866,4.97806,4.82780,4.61030,4.37108,4.13565,3.93292,3.82179,3.77855,3.81938,4.04159,4.48794,5.19207,6.12608,7.18041,8.33992,9.53735,10.80051,12.45062,14.42010,16.57250,18.98701,21.98628,25.46318,29.27162,33.45309,37.51483,41.38257,45.14284,48.45697,51.39105,53.66626,54.72259,54.61115,53.62220,51.94915,49.59509,46.69194,43.90721,41.25381,37.53966,34.08301,31.30641,28.53775,26.09362,23.75585,21.53948,19.83056,18.23790,16.91148,16.18439,16.02201,16.42027,17.47818,19.32674,22.02333,25.62559,30.13423,35.61626,42.45065,50.49656,59.30168
1,4,0.00042,-0.00030,0.00036,-0.00077,0.00123,0.00049,-0.01259,0.10314,0.20577,0.22940,0.23710,0.24858,0.34807,0.29826,0.24896,0.26659,0.27460,0.39716,0.66100,1.21198,2.01931,3.03344,4.25483,5.66589,7.37066,9.18395,11.21409,13.29350,15.13565,16.86766,17.87516,18.12402,17.53002,16.28525,14.87933,13.40769,12.01755,10.88152,9.91313,9.09520,8.56204,8.20518,7.96694,7.81254,7.72464,7.76481,7.89276,7.88378,8.14315,8.37960,8.49884,8.67738,8.80479,8.77658,8.90534,9.05599,9.06230,9.04166,9.09451,9.07717,9.15674,9.22893,9.30304,9.48993,9.70911,9.96406,10.10570,10.33102,10.53662,10.59211,10.89854,11.35762,11.77777,12.19615,12.65874,13.14554,13.69452,14.23083,14.64517,15.05245,15.47727,15.78553,15.94630,15.87084,15.90322,15.66349,15.04303,14.80219,15.34996,16.59131,18.99326,23.05554,29.21755,37.84065,49.18761,64.12804,80.19100,97.40333,115.84998,131.78396
1,4,-0.00000,0.00000,-0.00001,0.00002,-0.00006,0.00023,-0.00077,0.00242,-0.00704,0.01918,0.11818,0.10703,0.14064,0.15041,0.16220,0.16975,0.17031,0.19229,0.19751,0.20708,0.21756,0.22619,0.35530,0.59134,0.99677,1.49385,2.11873,2.80998,3.49953,4.19049,4.72153,5.17898,5.49925,5.52133,5.42992,5.19077,4.89658,4.58654,4.33299,4.17497,4.10278,4.06389,4.03777,4.01989,4.01303,4.03643,4.11545,4.19978,4.28885,4.61078,4.84337,5.12975,5.33599,5.39966,5.34790,5.17550,4.95240,4.67970,4.43546,4.39650,4.48066,4.69320,4.96364,5.47997,5.90026,6.22480,6.49902,6.77440,6.98803,7.12010,7.10596,6.96973,6.91134,6.75508,6.67361,6.66777,6.77146,7.04453,7.44034,7.89557,8.42633,8.93536,9.44480,10.04687,10.63392,11.15946,11.52211,11.60144,11.20572,10.43792,9.48556,8.85074,9.33853,11.95616,17.66638,27.27494,41.41672,59.75850,81.17404,106.04385
1,4,0.00005,-0.00003,0.00002,-0.00001,-0.00008,0.00035,-0.00085,0.00070,0.00344,-0.01838,0.05733,0.17695,0.16123,0.15562,0.19556,0.23632,0.24216,0.23601,0.28920,0.26954,0.34665,1.46912,4.06968,8.15181,13.53763,20.08575,27.82411,36.84541,47.30916,59.52484,74.01610,90.94550,110.13460,130.84840,151.15166,168.87913,182.09122,189.52439,191.09319,187.53480,180.17735,170.58668,160.13558,149.94440,140.75247,132.78596,126.13778,122.37178,120.89361,119.51084,117.60048,118.53759,120.46437,120.79520,120.62468,118.84064,116.23444,113.01076,108.78464,107.15230,104.18067,99.52393,97.89795,97.10460,96.93615,97.88122,99.43058,100.54636,102.51643,104.77970,105.95861,106.86390,106.69061,104.88166,101.59996,97.43718,93.60422,89.65633,87.12354,88.76750,88.07713,88.21168,91.32521,93.17985,96.42538,99.46603,99.57489,97.25144,96.43017,97.51124,99.13407,100.87041,104.19979,108.93514,113.86621,118.67589,124.70689,131.09036,139.09894,152.07708
1,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00001,-0.00003,0.00006,-0.00002,-0.00043,0.00227,-0.00777,0.02122,0.07817,0.06306,0.06801,0.07037,0.07260,0.08694,0.09592,0.09328,0.08561,0.08634,0.08799,0.07792,0.07096,0.09223,0.09489,0.07504,0.07408,0.09033,0.07300,0.08285,0.11298,0.10718,0.07870,0.09255,0.12076,0.16470,0.20997,0.25023,0.28726,0.30729,0.31113,0.31370,0.30716,0.29738,0.30828,0.32642,0.34552,0.37032,0.40793,0.46689,0.55663,0.68010,0.85018,1.08788,1.38814,1.73414,2.13153,2.53300,2.90925,3.23257,3.52531,3.84696,4.16390,4.56210,5.04275,5.57148,6.12544,6.63162,7.03576,7.33052,7.61353,7.99407,8.52993,9.31798,10.41066,11.82445,13.50447,15.34984,17.26588,19.11428,20.75819,22.04340,22.83381,23.06995,22.81291,22.29768,21.70530,21.22642,21.04690,21.22908,21.77269,22.76931,24.09553,25.70048,27.82320
1,4,0.00001,-0.00000,0.00000,-0.00000,-0.00001,0.00003,-0.00007,0.00006,0.00030,-0.00160,0.00431,-0.00493,-0.01264,0.14254,0.27691,0.24781,0.15241,0.16694,0.19233,0.17183,0.19082,0.31130,0.29264,0.21080,0.24173,0.27391,0.27237,0.26531,0.35195,0.65612,1.15633,1.80038,2.53231,3.27345,3.89955,4.31670,4.50181,4.46397,4.19116,3.90478,3.62397,3.22743,2.86023,2.51484,2.19467,1.94356,1.76350,1.65434,1.60278,1.59719,1.63622,1.69134,1.79459,1.92340,1.99639,2.16271,2.33968,2.38493,2.36204,2.53631,2.73421,2.87776,3.11939,3.35797,3.60415,3.87500,4.14399,4.40656,4.67450,4.93778,5.20674,5.53984,5.86976,6.23812,6.69540,7.16007,7.64186,8.13259,8.62453,9.13447,9.63926,10.19721,10.81516,11.41647,12.03757,12.71554,13.47566,14.34155,15.33233,16.44670,17.87917,19.89870,22.57670,26.26039,31.44821,38.04154,45.13716,53.43071,62.70278,71.70462
1,4,0.00342,-0.00211,0.00194,-0.00229,-0.00195,0.05038,0.06542,0.08734,0.12325,0.10276,0.18730,0.17592,0.12823,0.18954,0.21460,0.21365,0.21991,0.31908,0.68739,1.51697,2.80696,4.54852,6.74346,9.37632,12.40311,15.70435,19.11379,22.53275,26.03406,29.73422,33.06751,35.76658,37.70805,38.51600,38.16373,36.54357,33.85947,30.44961,26.44797,22.39990,18.52520,15.04825,12.26423,10.15139,8.68683,7.83343,7.51510,7.64420,8.15039,8.84889,9.60680,10.37525,11.13850,11.90251,12.65929,13.30788,13.81640,14.38096,15.12557,15.73262,16.01478,16.07502,15.90418,15.40755,14.84552,14.63008,14.78946,14.79403,14.87067,15.11994,15.43901,15.76009,15.88613,15.99819,15.89350,15.67080,16.15308,16.68852,17.21642,17.97270,18.99124,20.18619,21.45100,22.72955,23.96973,25.10107,26.07573,26.84257,27.35657,27.65076,27.85974,28.12463,28.52512,29.16762,30.17619,31.61776,33.56665,36.65677,40.87504,45.35580
0,5,10.01393,9.94810,9.90384,10.33917,11.87420,14.56452,17.83658,22.32687,27.06865,34.16237,43.14265,53.93135,69.02069,86.54395,105.59203,126.39347,146.16297,162.81693,176.41765,185.44628,187.98408,188.20605,177.78953,164.52186,153.70425,139.34314,126.99537,116.93815,107.48284,98.54564,89.89211,81.28509,73.24190,65.65293,58.61009,52.64861,46.62554,41.08265,37.05933,33.34628,30.30793,27.72488,25.37898,23.28264,21.42881,19.70687,17.91214,15.75277,13.93488,12.07093,10.24888,8.85227,7.64767,6.71938,5.91372,5.30985,4.75799,4.22072,3.84875,3.57872,3.27002,3.04495,2.88230,2.75414,2.67476,2.75601,2.85123,2.68693,5.75263,5.43263,4.05454,4.39266,6.08831,16.94637,10.34674,7.05630,9.50429,9.81790,9.98723,9.86302,10.24683,10.45795,10.64119,10.95903,11.41056,12.07553,12.86330,13.83300,14.98167,16.16571,17.63594,18.93685,19.78396,21.83022,23.75500,25.88995,28.52235,31.55756,35.08112,39.22763
0,5,26.92380,24.22498,21.71863,20.59741,21.22510,23.10993,25.75833,28.45538,33.25000,38.30235,42.80434,48.76902,55.43821,62.80960,70.83325,78.82363,86.91995,95.37569,103.32264,110.83786,118.26797,125.48691,132.54147,138.85070,143.24140,145.88593,146.12983,145.24806,142.17183,135.62049,126.82327,116.97205,107.82186,97.91641,87.91656,78.47543,68.54926,58.52101,49.28710,41.27033,34.95603,30.51411,27.45187,25.19596,23.68579,22.22383,20.94117,19.86523,18.87624,18.06234,17.03866,16.19574,15.28911,14.11169,12.87476,11.81455,10.94841,10.24420,9.81310,9.63427,9.59261,9.63614,9.75456,9.90167,10.00693,10.04431,9.92024,9.60132,9.19022,8.63841,8.24302,7.94299,7.64385,7.44424,7.41441,7.51843,7.76223,8.02746,8.50088,9.17374,9.73970,10.33665,10.89064,11.43257,12.17625,12.92960,13.97849,16.58316,20.13793,25.39673,33.36085,44.31207,58.85274,77.38542,97.97648,123.14332,145.57558,162.76432,175.94803,179.25085
0,5,17.36265,19.53988,21.76983,25.59853,30.08374,34.44407,39.46528,45.46314,51.84378,58.72391,67.11845,73.34699,81.08146,89.97425,98.88174,107.59979,116.42711,126.49957,137.99174,150.57765,162.55303,171.60335,175.58839,173.41359,165.85663,153.21445,135.76444,117.04875,100.61914,85.40554,72.82981,62.31263,53.43673,46.25036,41.33664,38.62480,38.24570,40.55224,44.81016,50.68724,56.92344,62.30669,65.32348,64.82722,61.64256,56.78575,51.29484,46.39326,42.49426,39.81290,36.42155,32.50783,28.80579,24.74646,20.86740,18.03099,16.15451,15.06290,14.69827,14.82350,15.39272,16.05256,16.85726,17.13526,16.75506,15.88344,14.71023,13.61244,12.64924,11.83498,11.16432,10.62780,10.56905,10.65027,10.34871,10.52668,11.25706,11.73384,12.57334,13.47276,14.37389,15.27919,16.22925,17.34709,18.70685,20.49050,22.63360,25.49924,29.05276,31.48684,34.81493,38.10069,41.70901,45.78452,49.79510,53.48728,56.32338,57.85298,58.72671,59.37038
0,5,2.10754,2.63510,3.28058,4.17958,5.36951,6.70262,8.03845,9.30622,10.54936,11.86386,13.33869,15.25963,18.01115,22.17270,28.31816,36.62897,46.97227,58.48414,70.26101,81.24638,89.87401,95.83363,97.48207,95.87225,92.35364,83.80902,73.73095,63.50371,53.65463,45.10016,37.48054,31.51049,27.05530,23.75106,21.33923,19.22007,17.48908,15.94285,14.43588,13.11013,12.03005,11.15530,10.38779,9.65153,8.91485,8.15831,7.37260,6.52640,5.69059,4.92782,4.11694,3.32657,2.57712,1.90269,1.36769,0.96393,0.67711,0.49048,0.37595,0.30524,0.27386,0.28868,0.27066,0.23555,0.26456,0.29568,0.28369,0.29831,0.33908,0.35420,0.40603,0.45916,0.55732,0.73089,0.96264,1.26815,1.64821,2.30066,3.26084,4.47951,6.14780,8.07175,10.39354,13.01595,15.63280,18.32365,20.80568,23.46997,25.91596,27.79612,30.47441,32.85906,35.19328,37.82274,40.45680,43.03403,44.23680,44.78914,44.82301,42.58619
0,5,7.46956,6.92823,6.72252,6.77979,7.04024,7.76775,9.24259,11.49316,15.02754,20.04682,27.38367,36.31588,46.95852,58.84868,69.96928,78.69325,83.54210,83.73001,80.06738,72.97151,65.56151,59.51536,53.27856,47.32502,44.22184,41.72547,38.82895,36.84335,33.63618,30.05095,26.70650,22.24600,18.77121,15.73833,13.38676,11.24283,9.63572,8.64627,7.93662,7.37530,6.95804,6.70537,6.37511,6.02948,5.67646,5.31210,4.92688,4.58188,4.28842,3.91034,3.68703,3.50977,3.35894,3.26667,3.22385,3.19317,3.17540,3.15897,3.04017,2.98497,2.88857,2.83132,2.81886,2.78052,2.78692,2.90026,3.02922,3.16214,3.32739,3.56851,3.78330,4.00842,4.35091,4.63505,4.77484,5.17309,5.41050,5.56779,5.70806,5.80335,5.86930,5.90662,5.95671,6.07799,6.22689,6.56615,6.98123,7.41504,7.92829,8.69159,9.61713,10.14942,10.98452,11.91661,12.67221,13.28496,13.85584,14.37475,14.85182,15.49085
0,5,43.51639,47.61926,53.01311,59.93205,68.35761,78.03060,88.92652,100.34347,111.13326,127.26272,152.79553,175.94651,196.02414,211.81729,222.53609,229.50021,233.66398,235.18467,240.41295,238.41789,228.76398,223.83669,219.59256,215.83033,211.62574,208.53943,203.52201,191.14941,180.25440,169.40810,157.62215,147.71011,140.62378,134.01382,131.90803,133.42249,136.13536,138.37861,138.41494,134.86339,128.95471,119.75475,106.97664,92.53531,78.18734,64.26627,52.00719,41.28002,32.35470,26.42299,22.83880,21.39951,21.89382,23.70343,26.27540,29.30791,31.92928,33.85259,35.03150,35.68292,36.46102,37.84760,38.85005,39.76055,40.29339,40.27098,41.03731,43.17310,45.30881,48.22426,51.98519,55.65203,59.26578,58.82243,57.35943,57.13629,56.56258,55.30982,56.92836,59.62959,63.04888,66.76143,69.46962,71.02355,70.65811,70.78940,71.00922,69.76814,67.61860,64.78846,61.63058,59.31999,57.46522,55.33093,54.07308,53.30568,50.94444,47.76865,45.27351,43.10499
0,5,88.62695,100.13377,114.43306,131.31303,150.59219,172.22906,196.56295,224.26654,256.41615,290.76910,317.56747,337.96956,353.11453,362.43510,367.89092,371.01771,372.73245,373.21486,374.39210,380.99386,393.41563,410.12103,428.61153,445.50646,457.54860,464.93667,467.48742,467.66675,467.70236,459.75764,443.78789,424.12181,404.74371,386.29815,364.80659,341.25531,317.02304,292.51380,269.25387,247.77247,230.48125,218.37339,210.17171,205.01122,201.11913,195.15235,185.65611,174.03505,161.27492,150.17608,142.43642,137.58884,134.24201,131.74813,128.01967,123.37623,118.80744,113.20322,108.61157,103.43948,96.89329,89.88431,81.46350,72.95892,65.59345,59.63267,55.05405,52.14264,49.61035,47.39733,45.66145,43.73060,42.30896,41.44668,41.32207,42.20829,43.80389,45.51968,46.71101,47.10703,46.84932,46.03950,44.21593,41.04778,36.76566,31.95946,27.02486,22.39625,18.37928,15.16806,12.94760,11.86657,11.78458,12.60267,14.19711,16.22028,18.33159,20.30092,22.08194,23.75591
0,5,27.53159,25.72902,24.95747,24.85372,25.30149,26.90656,29.35381,32.00408,34.50221,36.54447,38.89191,41.73632,44.73063,48.88746,54.44269,61.47607,69.98516,79.23263,88.21770,97.40508,106.24409,110.83982,111.19542,108.93849,105.11617,99.73459,93.85624,87.91334,82.35307,77.86669,73.34705,69.02547,65.14967,61.04314,56.65530,52.20548,47.96101,44.09492,40.57327,37.19095,33.57959,29.55001,25.46704,21.48918,17.80238,14.63823,12.08226,10.03255,8.42171,7.20672,6.31224,5.75586,5.42611,5.27388,5.41376,5.77664,6.36588,7.14481,7.99789,8.94180,9.97863,10.91939,11.57981,12.19854,12.74304,13.00959,13.08195,13.57340,14.30937,15.27351,16.70960,18.64152,21.04322,23.74728,26.49892,29.13674,31.70550,33.12234,32.94553,32.20644,30.50390,28.09753,25.56998,23.19486,21.13192,19.58615,18.75828,18.71919,19.33406,20.61533,22.42109,24.48248,26.69420,28.84910,30.65935,32.06669,33.40020,34.58128,35.71202,37.12320
0,5,44.24403,41.69604,41.10541,42.39306,45.27582,49.45947,56.59647,67.48389,80.31776,93.57072,110.08514,123.15247,134.89358,150.78008,168.23920,188.66010,211.48714,239.21184,269.12396,288.27085,304.20593,314.80987,316.74286,312.83511,304.62854,295.98858,287.05553,276.99285,266.32342,253.41702,237.16392,217.91029,197.53344,177.56519,156.01666,134.21516,112.68637,91.01821,70.75083,52.74452,37.62421,25.63093,16.60676,10.29167,6.17264,3.72908,2.50678,2.09900,2.15578,2.46026,2.83143,3.14043,3.36427,3.54901,3.71182,3.87081,4.06203,4.32398,4.68317,5.14467,5.69407,6.29777,6.89600,7.39717,7.73992,7.87982,7.81826,7.67746,7.57315,7.55192,7.63217,7.84176,8.16055,8.44186,8.63039,8.74270,8.75028,8.68440,8.53324,8.40587,8.35744,8.18540,8.12022,8.24879,8.57749,9.21092,10.28110,11.85127,14.04733,16.90445,20.40420,24.75448,29.30599,33.97950,38.99294,43.96974,48.70890,52.84825,56.09452,58.31087
0,5,41.10093,46.64543,54.32206,62.61106,72.57513,84.94491,95.22565,111.26500,131.82795,155.87373,185.86396,222.37360,268.51761,326.13690,384.17535,440.75405,495.58393,535.11625,559.74664,564.91543,547.59573,514.71221,478.02916,443.87720,414.73224,392.55612,372.66604,356.07960,346.35849,337.50049,331.86961,328.42333,323.31029,313.99563,298.65660,274.45772,243.17374,208.00161,171.95496,137.87581,108.04047,83.44313,64.75142,51.49024,42.41454,36.27166,31.83053,27.74861,24.04006,20.33807,16.94609,14.26953,12.01564,10.22889,8.82205,7.72361,6.82014,6.06514,5.49260,4.95760,4.50600,4.16375,3.92360,3.77644,3.71529,3.75033,3.77846,3.79569,3.90458,4.11901,4.31369,4.52596,4.95645,5.46263,6.03656,6.87056,7.92282,9.29120,11.37787,13.76259,16.64799,20.77692,25.87415,32.32170,40.12257,50.03480,62.51467,77.21628,94.51226,115.52453,140.36567,166.99072,193.44183,219.54158,245.74950,272.35871,296.34495,313.24365,319.79006,314.28341
0,5,76.28183,80.74083,87.40569,96.15217,106.86620,120.28854,135.65122,147.72781,156.10901,155.22180,159.43344,166.05265,169.32966,184.25996,201.64748,226.70964,254.15545,279.58495,300.23281,316.64012,331.85027,342.75651,350.84966,354.46829,352.46127,345.57921,336.74207,328.96567,321.94184,314.48844,303.13026,286.09540,262.74572,234.21189,203.61905,173.93744,147.88924,126.25167,109.07164,95.77747,85.09405,75.54828,66.23865,57.29901,49.43968,42.75248,37.27309,33.01017,29.57021,26.47252,23.72028,21.31692,18.97592,16.82841,15.00599,13.45546,12.25949,11.31657,10.51153,9.76746,9.00152,8.25724,7.65833,7.24472,7.00012,6.85790,6.75008,6.62223,6.47941,6.36665,6.24693,6.05598,6.01677,5.97051,6.06348,6.33002,6.68554,7.06866,7.34485,7.98212,8.54100,9.20350,9.77325,10.27615,11.06092,11.64535,12.40325,12.93389,13.88744,15.06769,16.11219,17.26823,18.34712,19.54191,20.59568,21.32171,22.00934,22.89845,23.85759,24.67118
0,5,8.94069,7.56871,7.02652,7.06749,7.63428,9.07698,11.39912,14.65104,18.92526,24.26180,31.24644,40.80869,53.22462,69.07734,90.22251,111.49420,132.75154,155.22505,174.51754,189.12251,197.39776,199.50556,196.22843,185.84371,172.03865,155.74668,137.30817,120.33126,106.47461,94.37099,83.04045,72.46802,61.75593,51.19912,41.22480,32.26315,24.78909,18.75920,14.23639,11.03778,8.79045,7.31222,6.33838,5.68989,5.24517,4.88959,4.58948,4.42163,4.26457,4.04337,4.01467,4.04349,4.07106,4.15268,4.28470,4.32041,4.26698,4.17191,4.03025,3.81505,3.60410,3.43758,3.31741,3.25363,3.27675,3.36472,3.49862,3.68149,3.92215,4.21828,4.53779,4.86386,5.18328,5.44236,5.66510,5.86607,6.04509,6.22440,6.44848,6.76331,7.20009,7.77255,8.48119,9.30489,10.20028,11.06950,11.82914,12.55920,13.03282,13.27484,13.72225,14.61404,15.08778,15.68788,16.96912,18.42919,20.17232,22.10368,24.10143,26.13079
0,5,21.44443,22.65745,24.88624,28.25613,31.99208,37.89588,48.58944,61.77103,79.18688,101.29747,125.81840,152.99137,180.18084,204.51121,228.37187,250.14302,268.04553,283.19408,296.60021,306.97872,314.44066,317.76135,316.63122,322.22305,321.09001,318.19125,316.50718,311.25974,302.27522,287.25419,258.11546,228.62204,191.01032,154.92996,122.45587,93.09223,71.29316,55.29492,43.32914,34.70763,28.20928,22.68617,18.15246,14.58762,11.60536,9.38506,7.72804,6.47217,5.58465,4.99420,4.59708,4.34487,4.25773,4.31986,4.44277,4.81173,5.12267,5.52585,6.09960,6.65226,7.19217,7.57415,7.72129,7.56521,7.14070,6.50990,5.72619,4.94159,4.31845,3.77907,3.39106,3.20502,3.14926,3.22182,3.42051,3.68362,4.02750,4.41394,4.82195,5.25560,5.66406,6.09363,6.62107,7.13096,7.56350,8.29403,9.14650,10.08939,11.07244,12.45239,14.32040,16.03116,17.79401,19.42106,20.91173,22.21740,23.49208,25.00668,26.91527,29.38211
0,5,91.31420,98.91710,106.42123,114.19782,122.84677,135.50721,163.61836,203.39325,245.15118,286.35753,324.55169,356.78871,382.79464,402.42538,412.63461,411.74624,404.80001,392.88112,375.35604,358.50757,345.35505,336.10679,330.20049,327.55276,327.73106,326.20107,319.43604,305.17059,281.84785,250.46806,214.28829,177.68966,144.00973,114.59613,90.63314,71.98834,57.35536,45.24506,34.93121,26.32654,19.32305,13.87176,9.92197,7.16845,5.43880,4.47991,4.03740,3.94607,4.03913,4.17439,4.30221,4.43072,4.53981,4.55972,4.57163,4.62127,4.69435,4.81329,4.98233,5.21154,5.52506,5.91054,6.32544,6.93952,7.62209,8.28518,8.89004,8.99887,8.98950,8.81233,8.27446,7.64825,7.12333,6.64520,6.14901,5.75609,5.64418,5.55327,5.42224,5.49434,5.86448,6.17062,6.51248,6.95227,7.40655,7.85009,8.44718,9.08881,9.75957,10.49987,11.27266,12.07801,12.88495,13.79933,14.77656,15.60994,16.82243,18.28266,19.80817,21.52229
0,5,79.81751,77.97132,78.60836,81.52295,86.15815,93.18307,106.96536,127.59975,151.00443,175.79527,200.75764,227.30643,256.24878,291.40410,328.06651,366.16729,401.94304,430.89324,471.42012,502.45217,516.57919,542.93657,564.83099,586.38042,599.69852,601.82609,589.61252,564.65323,532.12980,492.31299,452.20122,416.86179,386.04462,360.88630,340.42469,325.08357,318.03426,315.07710,315.81414,315.06120,311.92252,302.35636,287.32130,268.52208,245.67948,220.22602,194.80881,171.70051,151.88981,136.68496,125.28560,116.58021,109.29695,102.99942,96.53059,88.76372,80.43692,72.13184,63.31141,53.96790,44.39994,35.22756,27.13539,20.58307,15.60479,11.99449,9.53916,8.07295,7.39619,7.29530,7.66172,8.38003,9.34282,10.66639,12.19444,13.79093,16.21944,17.82362,19.93216,22.40862,24.80497,27.29940,30.05229,33.11547,36.53719,40.73171,45.00619,48.72930,51.83417,52.64041,52.82973,52.56427,52.08835,51.93480,52.28571,53.54561,56.14252,60.21844,65.77806,73.40208
1,5,23.35392,26.51755,30.61884,35.83818,42.57206,51.27428,59.94385,71.10154,87.37199,106.60210,133.29940,162.73202,193.25770,229.34943,267.47918,307.20012,346.88297,387.49202,431.61825,465.80198,492.47763,513.78755,524.40024,525.00029,515.66599,495.31696,465.83047,433.34265,402.15779,377.80905,360.29502,346.30608,336.28815,322.84440,305.87341,286.70544,261.62445,231.63055,198.29289,163.44536,129.25982,97.65787,69.91248,47.05993,29.63787,17.38558,9.42902,4.76959,2.37122,1.33306,1.06050,1.10288,1.26506,1.45646,1.59149,1.66939,1.68761,1.67704,1.66973,1.66183,1.69013,1.73166,1.79018,1.91916,2.10221,2.22368,2.33492,2.50784,2.64550,2.73571,2.76439,2.71777,2.62326,2.54982,2.47396,2.43360,2.46438,2.55027,2.81178,3.35596,4.24167,5.56649,7.53250,10.22136,13.82506,18.34185,23.75069,30.72298,37.43416,43.04320,47.85872,50.86549,51.66450,50.70877,48.78441,46.52640,44.46831,43.81976,45.52930,50.07778
1,5,10.71118,10.36731,10.27669,10.49926,10.90246,11.60027,12.15287,12.54096,13.67716,15.98501,19.24083,23.47188,28.69395,34.64476,41.70895,48.86193,56.60439,63.27186,68.99557,74.05873,78.24935,81.85026,84.09238,84.12062,82.15781,78.18834,73.07353,68.04693,65.14422,66.23280,72.32130,84.23880,102.64626,127.30022,155.88745,185.88977,213.07740,230.61187,232.42509,216.83227,188.17145,153.00172,116.43545,81.74566,52.06420,28.89135,12.47616,2.98032,0.13737,3.31293,12.33674,26.81424,46.33422,71.39145,101.17433,133.59789,168.13456,200.06582,221.15217,224.44776,210.81460,181.35411,147.97544,115.42529,84.45034,58.22065,36.92581,21.08114,9.76469,2.69384,3.62462,6.16282,7.05569,6.87983,6.00056,3.14222,2.75194,8.29460,18.47256,33.04283,53.45416,80.10080,112.34492,147.81366,182.72036,211.93892,229.97838,233.75409,222.12062,199.38540,171.39868,140.10552,108.67451,80.97194,58.63114,42.59566,32.75623,28.09776,27.56085,29.57605
1,5,101.85466,104.79719,103.05497,105.04584,116.31735,135.81959,160.69010,189.96712,224.19209,262.90269,302.91232,341.86603,377.02533,405.96842,429.14976,450.97677,472.55510,492.80929,512.19435,531.75523,544.52581,560.94177,581.95326,593.12667,591.83322,578.11804,550.98700,516.85804,484.62985,447.21887,414.26758,387.41610,360.85978,333.70396,304.50044,273.91962,242.84485,211.97991,182.66501,155.37120,129.71567,105.36987,82.88851,63.59594,47.77590,35.72218,27.25221,21.46776,17.73817,15.61656,14.40715,13.52369,12.82730,12.18150,11.50467,10.77722,10.02420,9.30115,8.67453,8.08598,7.52876,7.06723,6.69734,6.46425,6.38401,6.50131,6.82861,7.17225,7.45170,7.95084,8.74102,9.43071,10.01214,10.76802,12.09549,13.74022,14.97230,16.84820,18.76456,20.52391,22.66215,24.73159,26.82844,28.90835,30.91990,32.89955,34.75626,36.88627,39.17898,41.50982,44.05078,46.38726,48.94089,51.68028,54.29728,56.95477,59.50030,61.73409,63.62737,65.30019
1,5,34.84312,34.59537,37.11171,39.89085,42.44534,46.15734,51.16868,59.52046,71.79594,90.35401,117.53075,153.25608,198.43735,247.30092,291.74871,333.01797,365.74320,375.71627,380.64724,376.74775,366.25109,354.63008,342.35335,328.95141,310.59521,279.26402,247.25804,216.75466,181.00485,152.95423,130.19796,112.01312,100.79708,94.34530,89.31966,88.77597,89.20570,88.45720,86.77066,84.83809,82.77863,80.41824,77.45446,73.90936,69.57917,64.75532,60.47490,57.26356,55.31826,55.66190,57.49173,59.97050,63.88486,68.80653,74.10116,77.04699,77.08484,75.11375,70.78192,64.85014,59.38019,54.87801,51.50497,49.35781,47.82200,46.70515,45.68716,44.48785,42.84691,40.28139,36.75045,33.84793,31.47603,30.13358,29.56006,29.79592,32.16943,33.88075,35.65352,38.67166,42.09348,44.63154,46.37579,46.58588,45.46899,43.47533,40.74255,37.61765,35.05579,33.31399,31.80905,31.12730,32.29436,34.87608,37.46436,40.62712,44.16489,47.75648,51.33533,54.74268
